name,price,availability,source_url,category,id,currency,image_url,scraped_at,rating
DiRT Showdown,66.99,In Stock,https://sandbox.oxylabs.io/products?page=58,,1852,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
The Falconeer: Warrior Edition,75.99,In Stock,https://sandbox.oxylabs.io/products?page=58,,1853,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Blizzard Arcade Collection,75.99,In Stock,https://sandbox.oxylabs.io/products?page=58,,1854,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,78.99,In Stock,https://sandbox.oxylabs.io/products?page=58,,1855,EUR,/assets/role-playing.svg,2025-12-17 11:42:00,
QV,75.99,Out of Stock,https://sandbox.oxylabs.io/products?page=58,,1856,EUR,/assets/action.svg,2025-12-17 11:42:00,
Drake Hollow,66.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1857,EUR,/assets/action-adventure.svg,2025-12-17 11:41:59,
Death Come True,41.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1858,EUR,/assets/adventure.svg,2025-12-17 11:41:59,
Evan's Remains,75.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1859,EUR,/assets/adventure.svg,2025-12-17 11:41:59,
Headliner: NoviNews,76.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1860,EUR,/assets/adventure.svg,2025-12-17 11:41:59,
We. The Revolution,74.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1861,EUR,/assets/adventure.svg,2025-12-17 11:41:59,
MotoGP 19,74.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1862,EUR,/assets/racing.svg,2025-12-17 11:41:59,
X-Morph: Defense,81.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1863,EUR,/assets/strategy.svg,2025-12-17 11:41:59,
City of Brass,66.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1864,EUR,/assets/action-adventure.svg,2025-12-17 11:41:59,
Bulb Boy,73.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1865,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Stars in Shadow,83.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1866,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Road to Ballhalla,71.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1867,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Dengeki Bunko: Fighting Climax,84.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1868,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Airscape: The Fall of Gravity,66.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1869,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Call of Duty: Advanced Warfare - Reckoning,57.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1870,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Call of Duty: Advanced Warfare - Ascendance,67.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1871,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
GRID Autosport,60.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1872,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Blood of the Werewolf,66.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1873,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha,62.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1874,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Akai Katana,81.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1875,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Supreme Commander 2,70.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1876,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
The Sims 2 Apartment Life,77.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1877,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
City Life: World Edition,75.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1878,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Bust-A-Move DS,73.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1879,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Star Wars Rogue Squadron III: Rebel Strike,76.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1880,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Savage: The Battle for Newerth,76.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1881,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Hegemonia: Legions of Iron,76.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1882,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
The Sims: Vacation,78.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1883,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Victorious Boxers: Ippo's Road to Glory,80.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1884,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
World Driver Championship,82.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1885,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
VirtuaVerse,78.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1886,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Overland,67.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1887,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Total War: Arena,73.99,In Stock,https://sandbox.oxylabs.io/products?page=59,,1888,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Reus,41.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1889,EUR,/assets/strategy.svg,2025-12-17 11:41:59,
Event[0],69.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1890,EUR,/assets/action.svg,2025-12-17 11:41:59,
Tropico 5 Penultimate Edition,64.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1891,EUR,/assets/strategy.svg,2025-12-17 11:41:59,
NBA Jam,75.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1892,EUR,/assets/sports.svg,2025-12-17 11:41:59,
Sol Survivor,77.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1893,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Missing: Since January,65.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1894,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Magic: The Gathering Online,51.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1895,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Blade of Darkness,86.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1896,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Dead or Alive 5 Last Round,73.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1897,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Evoland 2: A Slight Case of Spacetime Continuum Disorder,74.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1898,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Tokyo Xanadu,80.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1899,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Batman: The Brave and the Bold - The Videogame,81.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1900,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Pato Box,75.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1901,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Sundered,75.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1902,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Every Extend Extra,73.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1903,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Ivy the Kiwi?,72.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1904,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Hasbro Family Game Night: Sorry! Sliders,74.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1905,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Real World Golf,74.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1906,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Epistory - Typing Chronicles,77.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1907,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:59,
Tricky Towers,75.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1908,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Batman: Arkham VR,72.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1909,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Back to the Future: The Game - Episode I: It's About Time,71.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1910,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Chili Con Carnage,74.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1911,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Dead Nation: Apocalypse Edition,71.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1912,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
The Wolf Among Us: Episode 4 - In Sheep's Clothing,83.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1913,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,77.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1914,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
ClaDun x2,83.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1915,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Zoo Keeper,75.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1916,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Calling All Cars!,71.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1917,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Romancing SaGa 3,63.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1918,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Back to the Future: The Game - Episode II: Get Tannen!,72.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1919,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
LEGO DC Super-Villains,72.99,In Stock,https://sandbox.oxylabs.io/products?page=60,,1920,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:00,
Slain: Back from Hell,81.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1921,EUR,/assets/action.svg,2025-12-17 11:42:01,
Call of Duty: Black Ops III - Eclipse,36.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1922,EUR,/assets/action.svg,2025-12-17 11:42:01,
Atelier Meruru Plus: The Apprentice of Arland,81.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1923,EUR,/assets/role-playing.svg,2025-12-17 11:42:01,
Tiger Woods PGA Tour 2001,74.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1924,EUR,/assets/sports.svg,2025-12-17 11:42:01,
Inazuma Eleven Go: Light,76.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1925,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:01,
The Sims 3: Late Night Expansion Pack,56.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1926,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Everybody's Golf VR,78.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1927,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
The Sims 3: Ambitions,71.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1928,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Pokemon Trozei!,73.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1929,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
FlatOut: Head On,82.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1930,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Hellmut: The Badass from Hell,74.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1931,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Bladed Fury,82.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1932,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Lode Runner Legacy,75.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1933,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
War World: Tactical Combat,75.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1934,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Sam & Max: Save the World,76.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1935,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Greg Hastings' Tournament Paintball,83.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1936,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Overload,77.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1937,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Inazuma Eleven 2: Firestorm,82.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1938,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Patapon 3,76.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1939,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,78.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1940,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Shadowgrounds,70.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1941,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
SuperHyperCube,61.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1942,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Spartan: Total Warrior,86.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1943,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
The Raven Remastered,68.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1944,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
The Room,78.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1945,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
CastleStorm: Definitive Edition,59.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1946,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Shadows: Heretic Kingdoms,70.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1947,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Edge (2011),74.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1948,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Naruto: Clash of Ninja Revolution,79.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1949,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Tetris Axis,72.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1950,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Radiata Stories,86.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1951,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Valkyrie Profile: Covenant of the Plume,73.99,In Stock,https://sandbox.oxylabs.io/products?page=61,,1952,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Darkstalkers Chronicle: The Chaos Tower,79.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1953,EUR,/assets/action.svg,2025-12-17 11:42:01,
Echo Generation,73.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1954,EUR,/assets/strategy.svg,2025-12-17 11:42:01,
Space Colony (Steam Edition),79.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1955,EUR,/assets/strategy.svg,2025-12-17 11:42:01,
Capcom Classics Collection Volume 2,80.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1956,EUR,/assets/miscellaneous.svg,2025-12-17 11:42:02,
SpellForce: The Order of Dawn,78.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1957,EUR,/assets/strategy.svg,2025-12-17 11:42:02,
Ultimate Fighting Championship: Tapout,74.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1958,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
The Legend of Dragoon,89.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1959,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Bad Mojo,69.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1960,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Starlink: Battle for Atlas,78.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1961,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
The Alliance Alive,81.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1962,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Story of Seasons: Trio of Towns,80.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1963,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
MindSeize,82.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1964,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Death end re;Quest 2,67.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1965,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Dark Nights with Poe and Munro,56.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1966,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Alone With You,53.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1967,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Grim Legends: The Forsaken Bride,74.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1968,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Need for Speed Underground Rivals,82.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1969,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
Inazuma Eleven 2: Blizzard,83.99,In Stock,https://sandbox.oxylabs.io/products?page=62,,1970,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:42:02,
